timestamp,session_id,page,source,device,duration,bounce
2025-08-30 06:59:07.745682,S0160151590,/,organic,mobile,48,0
2025-08-30 12:49:37.745682,S0160152982,/,organic,mobile,284,0
2025-08-31 01:35:20.745682,S0160153570,/,referral,mobile,9,0
2025-08-30 13:00:22.745682,S0160154051,/,direct,desktop,54,0
2025-08-30 16:49:08.745682,S0160155806,/blog/article-2,direct,desktop,76,0
2025-08-30 18:34:30.745682,S0160156834,/blog/article-2,organic,desktop,101,0
2025-08-30 17:31:47.745682,S0160157281,/pricing,referral,mobile,60,0
2025-08-30 15:34:27.745682,S0160158844,/blog/article-2,paid,desktop,34,0
2025-08-30 12:58:18.745682,S0160159724,/product,organic,desktop,63,0
2025-08-30 13:00:18.745682,S0160160027,/,direct,desktop,15,0
2025-08-30 16:25:30.745682,S0160161210,/,direct,mobile,77,0
2025-08-30 20:35:43.745682,S0160162544,/,direct,mobile,19,1
2025-08-31 01:12:07.745682,S0160163772,/product/checkout,organic,mobile,56,0
2025-08-31 00:55:56.745682,S0160164846,/,social,desktop,194,0
2025-08-31 02:05:06.745682,S0160165245,/product,direct,desktop,142,0
2025-08-30 17:32:51.745682,S0160166897,/blog/article-1,paid,mobile,107,0
2025-08-30 12:57:08.745682,S0160167698,/pricing,organic,mobile,1,0
2025-08-30 18:15:54.745682,S0160168094,/,social,desktop,159,1
2025-08-30 12:00:12.745682,S0160169319,/product,organic,mobile,65,0
2025-08-30 11:30:30.745682,S0160170777,/product,organic,tablet,69,0
2025-08-30 16:10:13.745682,S0160171227,/,paid,desktop,87,0
2025-08-30 16:06:28.745682,S0160172249,/blog/article-2,organic,desktop,86,0
2025-08-30 14:39:58.745682,S0160173063,/,social,mobile,14,0
2025-08-30 10:21:12.745682,S0160174843,/blog/article-2,direct,mobile,114,0
2025-08-30 08:01:20.745682,S0160175085,/pricing,social,mobile,4,0
2025-08-31 04:22:11.745682,S0160176598,/blog/article-1,organic,mobile,41,0
2025-08-30 17:58:01.745682,S0160177317,/product,organic,desktop,48,0
2025-08-30 05:49:26.745682,S0160178473,/,organic,tablet,15,0
2025-08-30 13:56:31.745682,S0160179157,/product/checkout,organic,mobile,55,0
2025-08-30 15:11:51.745682,S0160180988,/blog/article-2,direct,mobile,8,0
2025-08-31 03:01:36.745682,S0160181496,/product,paid,desktop,137,0
2025-08-30 19:20:21.745682,S0160182961,/product/checkout,direct,mobile,2,0
2025-08-30 17:22:02.745682,S0160183501,/product,paid,tablet,16,0
2025-08-30 07:43:03.745682,S0160184382,/contact,direct,mobile,7,1
2025-08-30 17:42:47.745682,S0160185561,/,referral,desktop,42,0
2025-08-30 15:31:05.745682,S0160186422,/,organic,desktop,28,0
2025-08-30 21:51:56.745682,S0160187329,/blog/article-2,referral,mobile,112,0
2025-08-30 23:53:56.745682,S0160188537,/blog/article-2,direct,desktop,44,0
2025-08-31 00:22:31.745682,S0160189977,/contact,organic,desktop,29,0
2025-08-30 04:42:27.745682,S0160190125,/,organic,desktop,59,0
2025-08-30 07:21:35.745682,S0160191362,/product,paid,desktop,86,0
2025-08-30 17:52:01.745682,S0160192233,/blog/article-2,paid,mobile,138,0
2025-08-30 06:53:53.745682,S0160193874,/product/checkout,direct,mobile,82,0
2025-08-31 04:01:17.745682,S0160194586,/,direct,desktop,21,0
2025-08-30 12:08:38.745682,S0160195110,/,paid,desktop,81,0
2025-08-30 05:09:27.745682,S0160196221,/,direct,desktop,15,0
2025-08-30 14:33:07.745682,S0160197251,/,social,desktop,5,0
2025-08-30 17:02:06.745682,S0160198345,/,organic,desktop,19,0
2025-08-30 13:09:08.745682,S0160199927,/,referral,desktop,85,0
2025-08-30 10:30:03.745682,S0160200566,/,paid,mobile,112,0
2025-08-30 05:18:07.745682,S0160201061,/,organic,desktop,28,0
2025-08-30 10:55:26.745682,S0160202934,/product,referral,desktop,48,0
2025-08-30 17:12:46.745682,S0160203070,/pricing,organic,desktop,137,0
2025-08-30 11:17:31.745682,S0160204082,/blog/article-1,social,desktop,84,0
2025-08-30 08:13:14.745682,S0160205621,/product,direct,mobile,21,0
2025-08-30 20:22:14.745682,S0160206984,/,direct,mobile,246,0
2025-08-31 03:42:40.745682,S0160207159,/blog/article-1,organic,tablet,41,0
2025-08-31 01:46:38.745682,S0160208894,/blog/article-2,social,desktop,110,0
2025-08-30 12:13:56.745682,S0160209046,/pricing,direct,mobile,35,0
2025-08-31 02:05:25.745682,S0160210193,/,organic,mobile,44,1
2025-08-30 12:34:29.745682,S0160211761,/,organic,desktop,67,0
2025-08-30 13:45:40.745682,S0160212823,/,organic,desktop,23,0
2025-08-31 00:29:08.745682,S0160213719,/,referral,mobile,195,0
2025-08-30 07:05:57.745682,S0160214256,/pricing,organic,desktop,132,0
2025-08-30 07:26:11.745682,S0160215223,/,social,mobile,22,0
2025-08-30 23:33:28.745682,S0160216758,/,paid,mobile,30,0
2025-08-30 11:57:13.745682,S0160217505,/,organic,desktop,2,0
2025-08-31 00:25:43.745682,S0160218237,/product,paid,mobile,20,0
2025-08-31 03:55:08.745682,S0160219551,/product,organic,desktop,175,0
2025-08-30 20:55:10.745682,S0160220112,/,direct,mobile,28,0
2025-08-30 16:34:02.745682,S0160221867,/pricing,organic,desktop,93,0
2025-08-30 16:26:04.745682,S0160222613,/blog/article-1,social,tablet,19,0
2025-08-30 11:31:45.745682,S0160223001,/,social,desktop,2,1
2025-08-30 15:40:47.745682,S0160224752,/,organic,mobile,26,0
2025-08-30 11:33:24.745682,S0160225496,/blog/article-1,referral,desktop,1,0
2025-08-30 13:17:31.745682,S0160226287,/,referral,mobile,60,0
2025-08-30 08:25:03.745682,S0160227801,/product,direct,mobile,22,0
2025-08-30 14:27:01.745682,S0160228319,/blog/article-2,organic,tablet,136,0
2025-08-30 17:54:29.745682,S0160229152,/product,organic,mobile,31,0
2025-08-30 14:12:30.745682,S0160230078,/,organic,desktop,39,1
2025-08-30 23:35:57.745682,S0160231953,/product/checkout,organic,tablet,46,0
2025-08-30 15:51:13.745682,S0160232654,/contact,organic,desktop,37,0
2025-08-30 12:34:55.745682,S0160233491,/product,social,desktop,17,0
2025-08-31 01:40:40.745682,S0160234850,/,direct,mobile,188,0
2025-08-30 15:27:55.745682,S0160235128,/blog/article-1,social,desktop,45,0
2025-08-30 07:56:54.745682,S0160236399,/blog/article-2,organic,mobile,177,0
2025-08-30 23:08:47.745682,S0160237304,/product,referral,mobile,135,0
2025-08-30 12:53:10.745682,S0160238280,/product/checkout,direct,mobile,5,0
2025-08-30 08:04:04.745682,S0160239822,/,organic,desktop,2,0
2025-08-30 05:37:09.745682,S0160240637,/pricing,organic,desktop,28,0
2025-08-31 00:11:30.745682,S0160241957,/,organic,desktop,1,0
2025-08-30 05:12:28.745682,S0160242822,/product,organic,tablet,53,0
2025-08-30 10:22:01.745682,S0160243459,/,paid,mobile,94,0
2025-08-30 12:55:46.745682,S0160244670,/,organic,mobile,23,0
2025-08-30 16:22:11.745682,S0160245693,/product,organic,mobile,22,0
2025-08-30 21:37:17.745682,S0160246149,/,organic,desktop,77,0
2025-08-30 21:38:04.745682,S0160247954,/,social,mobile,9,0
2025-08-31 00:53:33.745682,S0160248774,/product,direct,mobile,11,0
2025-08-30 09:17:05.745682,S0160249863,/,direct,mobile,16,0
2025-08-30 23:30:45.745682,S0160250211,/product/checkout,organic,mobile,41,0
2025-08-31 02:19:08.745682,S0160251261,/blog/article-1,organic,tablet,98,1
2025-08-30 09:37:16.745682,S0160252617,/product,organic,desktop,32,0
2025-08-30 17:33:17.745682,S0160253237,/,direct,desktop,29,0
2025-08-30 07:33:46.745682,S0160254795,/,paid,desktop,129,0
2025-08-30 20:57:09.745682,S0160255020,/,organic,desktop,6,0
2025-08-30 06:40:37.745682,S0160256373,/,organic,desktop,24,0
2025-08-31 01:58:17.745682,S0160257767,/product,social,mobile,57,0
2025-08-31 03:34:33.745682,S0160258290,/product,direct,desktop,158,0
2025-08-30 16:12:55.745682,S0160259459,/product,organic,mobile,186,0
2025-08-31 04:08:24.745682,S0160260092,/product,referral,desktop,6,0
2025-08-30 22:16:11.745682,S0160261374,/blog/article-1,direct,tablet,13,0
2025-08-30 05:33:15.745682,S0160262264,/blog/article-1,social,mobile,80,0
2025-08-31 01:25:10.745682,S0160263290,/,organic,mobile,35,0
2025-08-30 17:25:11.745682,S0160264109,/,direct,desktop,24,1
2025-08-30 11:50:52.745682,S0160265017,/product/checkout,organic,tablet,80,0
2025-08-30 16:35:56.745682,S0160266802,/,direct,mobile,93,0
2025-08-30 22:38:06.745682,S0160267596,/,social,mobile,6,0
2025-08-30 14:07:48.745682,S0160268676,/blog/article-1,direct,desktop,64,0
2025-08-30 15:29:58.745682,S0160269922,/product/checkout,referral,desktop,269,0
2025-08-31 01:52:36.745682,S0160270892,/product/checkout,direct,mobile,54,1
2025-08-30 21:35:57.745682,S0160271756,/,organic,desktop,19,0
2025-08-31 01:52:18.745682,S0160272421,/,organic,tablet,59,0
2025-08-30 10:42:00.745682,S0160273760,/blog/article-1,referral,mobile,161,0
2025-08-30 05:20:14.745682,S0160274760,/blog/article-2,social,mobile,12,0
2025-08-30 07:21:12.745682,S0160275625,/pricing,direct,mobile,41,0
2025-08-30 14:45:24.745682,S0160276142,/blog/article-1,referral,desktop,19,0
2025-08-30 07:05:41.745682,S0160277287,/blog/article-1,organic,mobile,6,0
2025-08-31 02:53:05.745682,S0160278509,/,social,desktop,4,1
2025-08-30 11:18:44.745682,S0160279896,/,paid,desktop,242,0
2025-08-31 03:45:21.745682,S0160280316,/product,organic,tablet,22,0
2025-08-30 07:16:18.745682,S0160281431,/,paid,desktop,52,0
2025-08-31 00:42:29.745682,S0160282056,/,paid,desktop,8,1
2025-08-30 20:44:54.745682,S0160283641,/product,organic,desktop,145,0
2025-08-30 20:22:24.745682,S0160284702,/product,organic,desktop,44,0
2025-08-30 18:27:16.745682,S0160285071,/product,referral,desktop,23,0
2025-08-30 21:47:02.745682,S0160286674,/,paid,desktop,176,1
2025-08-30 21:03:14.745682,S0160287559,/contact,organic,desktop,138,0
2025-08-30 13:41:52.745682,S0160288475,/blog/article-2,social,desktop,12,1
2025-08-30 11:24:54.745682,S0160289559,/,direct,mobile,30,0
2025-08-30 09:40:12.745682,S0160290530,/,referral,desktop,33,0
2025-08-30 07:33:17.745682,S0160291895,/,referral,desktop,47,0
2025-08-31 01:03:24.745682,S0160292487,/product,organic,desktop,78,0
2025-08-30 09:39:36.745682,S0160293222,/product/checkout,direct,mobile,118,0
2025-08-30 12:54:39.745682,S0160294120,/pricing,social,desktop,53,0
2025-08-30 17:10:45.745682,S0160295725,/blog/article-2,organic,mobile,49,0
2025-08-30 16:42:22.745682,S0160296307,/blog/article-1,direct,desktop,35,0
2025-08-30 15:29:23.745682,S0160297763,/blog/article-1,paid,desktop,89,0
2025-08-30 12:13:58.745682,S0160298647,/,social,desktop,79,0
2025-08-31 00:52:21.745682,S0160299462,/,paid,mobile,9,0
2025-08-31 07:24:38.745682,S0170000678,/blog/article-2,direct,mobile,28,1
2025-08-31 06:35:30.745682,S0170001262,/product,referral,tablet,103,0
2025-08-31 12:45:54.745682,S0170002758,/,organic,desktop,177,0
2025-09-01 03:53:54.745682,S0170003886,/product,organic,desktop,1,0
2025-08-31 16:51:36.745682,S0170004187,/product,social,desktop,49,0
2025-08-31 05:17:51.745682,S0170005321,/product,organic,mobile,2,1
2025-08-31 11:57:02.745682,S0170006381,/,organic,mobile,60,0
2025-08-31 05:38:40.745682,S0170007618,/pricing,direct,mobile,38,0
2025-08-31 22:35:03.745682,S0170008996,/,direct,mobile,143,0
2025-08-31 07:45:13.745682,S0170009333,/product,organic,desktop,64,0
2025-08-31 23:06:13.745682,S0170010366,/blog/article-1,referral,mobile,6,1
2025-08-31 15:36:07.745682,S0170011848,/product,direct,mobile,12,0
2025-08-31 22:56:29.745682,S0170012239,/,direct,mobile,53,0
2025-08-31 10:03:47.745682,S0170013203,/,paid,mobile,11,0
2025-08-31 11:30:15.745682,S0170014022,/product,organic,desktop,65,0
2025-08-31 22:59:39.745682,S0170015143,/blog/article-2,social,desktop,40,0
2025-08-31 13:10:20.745682,S0170016980,/,organic,mobile,12,0
2025-09-01 01:36:46.745682,S0170017142,/blog/article-1,direct,mobile,48,0
2025-08-31 12:43:28.745682,S0170018117,/product,organic,desktop,15,0
2025-08-31 14:08:10.745682,S0170019621,/product,organic,desktop,33,0
2025-08-31 07:53:45.745682,S0170020615,/blog/article-1,organic,mobile,31,0
2025-08-31 16:25:44.745682,S0170021187,/,organic,desktop,41,0
2025-08-31 08:24:30.745682,S0170022121,/blog/article-1,paid,desktop,102,0
2025-08-31 05:15:51.745682,S0170023520,/blog/article-1,paid,mobile,14,0
2025-08-31 17:18:18.745682,S0170024177,/,organic,desktop,14,0
2025-08-31 12:23:32.745682,S0170025092,/,paid,desktop,203,0
2025-08-31 20:05:13.745682,S0170026247,/blog/article-2,paid,desktop,185,0
2025-08-31 07:00:04.745682,S0170027662,/,organic,mobile,7,0
2025-08-31 21:06:32.745682,S0170028264,/,organic,desktop,36,1
2025-08-31 18:25:45.745682,S0170029227,/blog/article-1,direct,desktop,5,0
2025-08-31 17:14:06.745682,S0170030801,/product,organic,mobile,160,0
2025-08-31 21:34:05.745682,S0170031134,/blog/article-1,paid,mobile,48,0
2025-08-31 07:49:01.745682,S0170032973,/blog/article-2,direct,mobile,10,0
2025-08-31 14:59:08.745682,S0170033531,/blog/article-1,social,desktop,56,0
2025-08-31 05:44:32.745682,S0170034925,/blog/article-1,paid,desktop,29,0
2025-08-31 12:51:45.745682,S0170035016,/pricing,direct,desktop,65,1
2025-08-31 22:35:53.745682,S0170036441,/product/checkout,organic,mobile,195,1
2025-08-31 22:24:57.745682,S0170037702,/product,organic,desktop,22,0
2025-08-31 23:10:08.745682,S0170038541,/,social,mobile,124,0
2025-08-31 12:12:18.745682,S0170039451,/,paid,desktop,7,0
2025-08-31 23:21:13.745682,S0170040360,/,organic,desktop,66,0
2025-08-31 11:49:00.745682,S0170041247,/,organic,desktop,56,0
2025-08-31 22:41:01.745682,S0170042512,/,organic,desktop,73,0
2025-08-31 21:41:25.745682,S0170043490,/,direct,mobile,137,0
2025-08-31 15:53:05.745682,S0170044789,/product/checkout,referral,desktop,60,0
2025-08-31 20:52:43.745682,S0170045840,/,referral,mobile,361,0
2025-08-31 17:14:21.745682,S0170046220,/,social,desktop,26,0
2025-08-31 18:49:09.745682,S0170047673,/,organic,mobile,47,0
2025-08-31 12:21:31.745682,S0170048202,/,organic,tablet,68,0
2025-08-31 11:21:35.745682,S0170049674,/,direct,desktop,307,0
2025-08-31 04:52:28.745682,S0170050192,/,direct,mobile,138,0
2025-09-01 01:49:34.745682,S0170051349,/product,referral,mobile,113,1
2025-08-31 10:25:52.745682,S0170052676,/,referral,mobile,63,0
2025-08-31 06:20:15.745682,S0170053237,/product,direct,tablet,1,0
2025-08-31 20:25:13.745682,S0170054995,/blog/article-1,paid,desktop,77,0
2025-08-31 16:01:40.745682,S0170055794,/,organic,mobile,55,0
2025-08-31 12:00:49.745682,S0170056497,/blog/article-2,direct,mobile,47,1
2025-09-01 03:28:08.745682,S0170057916,/product/checkout,direct,mobile,38,0
2025-08-31 08:25:41.745682,S0170058897,/product,organic,desktop,69,0
2025-08-31 05:23:42.745682,S0170059251,/,direct,desktop,42,0
2025-08-31 23:38:51.745682,S0170060686,/,organic,mobile,81,0
2025-08-31 13:02:54.745682,S0170061064,/product,social,desktop,4,0
2025-08-31 17:51:58.745682,S0170062462,/blog/article-1,paid,desktop,132,0
2025-08-31 05:41:08.745682,S0170063277,/,paid,desktop,36,0
2025-08-31 15:46:49.745682,S0170064551,/pricing,direct,mobile,132,1
2025-08-31 22:12:01.745682,S0170065983,/product,organic,mobile,79,0
2025-08-31 16:38:59.745682,S0170066548,/product,social,desktop,122,0
2025-08-31 16:33:14.745682,S0170067737,/product,referral,mobile,17,0
2025-08-31 08:58:58.745682,S0170068079,/product,organic,desktop,1,0
2025-08-31 16:50:01.745682,S0170069921,/product,social,mobile,32,1
2025-08-31 06:46:45.745682,S0170070448,/,paid,mobile,45,0
2025-09-01 01:25:18.745682,S0170071696,/,organic,tablet,60,1
2025-09-01 00:00:45.745682,S0170072358,/,direct,desktop,43,0
2025-09-01 03:10:46.745682,S0170073594,/product/checkout,organic,desktop,65,0
2025-09-01 02:57:06.745682,S0170074622,/product,organic,desktop,15,0
2025-08-31 10:57:10.745682,S0170075859,/,referral,desktop,4,1
2025-08-31 16:21:15.745682,S0170076709,/blog/article-1,organic,mobile,20,0
2025-08-31 07:42:43.745682,S0170077483,/,direct,desktop,6,0
2025-08-31 18:40:12.745682,S0170078781,/product,referral,desktop,15,0
2025-08-31 23:01:50.745682,S0170079342,/,direct,desktop,108,0
2025-09-01 02:26:35.745682,S0170080910,/product/checkout,paid,desktop,81,0
2025-08-31 08:23:57.745682,S0170081285,/product,organic,mobile,48,1
2025-08-31 05:50:17.745682,S0170082144,/product,organic,desktop,14,1
2025-08-31 11:20:07.745682,S0170083127,/product,paid,mobile,18,0
2025-08-31 13:09:30.745682,S0170084475,/pricing,referral,desktop,58,0
2025-09-01 01:51:56.745682,S0170085241,/product,paid,mobile,5,0
2025-08-31 16:11:58.745682,S0170086669,/,organic,desktop,14,0
2025-08-31 07:46:15.745682,S0170087767,/blog/article-1,referral,desktop,100,0
2025-09-01 02:31:04.745682,S0170088739,/,organic,mobile,28,1
2025-08-31 23:41:39.745682,S0170089016,/,organic,tablet,1,0
2025-08-31 14:48:58.745682,S0170090142,/product/checkout,referral,desktop,13,0
2025-09-01 00:35:15.745682,S0170091002,/,referral,mobile,1,0
2025-09-01 00:18:54.745682,S0170092548,/product,organic,desktop,1,1
2025-08-31 10:24:04.745682,S0170093595,/blog/article-1,organic,mobile,19,1
2025-09-01 00:09:08.745682,S0170094586,/product,social,desktop,19,0
2025-08-31 14:05:46.745682,S0170095944,/,referral,desktop,9,0
2025-08-31 06:39:43.745682,S0170096094,/blog/article-1,direct,desktop,138,0
2025-08-31 10:19:56.745682,S0170097999,/,direct,desktop,20,0
2025-08-31 12:49:34.745682,S0170098779,/blog/article-1,organic,desktop,39,1
2025-08-31 18:12:08.745682,S0170099325,/product,social,mobile,7,0
2025-08-31 23:25:15.745682,S0170100965,/blog/article-2,organic,desktop,119,0
2025-09-01 02:14:00.745682,S0170101669,/product,organic,mobile,46,0
2025-09-01 00:00:32.745682,S0170102087,/product,organic,desktop,25,1
2025-08-31 19:25:05.745682,S0170103125,/,direct,desktop,168,1
2025-09-01 04:13:40.745682,S0170104344,/product,organic,desktop,36,0
2025-08-31 10:33:26.745682,S0170105881,/,organic,mobile,43,0
2025-08-31 18:05:38.745682,S0170106782,/product,paid,desktop,59,0
2025-08-31 17:18:45.745682,S0170107815,/product,organic,desktop,65,0
2025-09-01 01:01:22.745682,S0170108789,/blog/article-1,paid,mobile,1,1
2025-08-31 06:53:13.745682,S0170109673,/blog/article-1,organic,desktop,66,0
2025-09-01 00:40:32.745682,S0170110734,/pricing,paid,mobile,62,1
2025-08-31 13:31:04.745682,S0170111270,/blog/article-2,organic,mobile,52,0
2025-08-31 04:39:27.745682,S0170112708,/product,organic,desktop,161,0
2025-08-31 11:15:12.745682,S0170113038,/product,organic,desktop,85,0
2025-08-31 07:48:47.745682,S0170114502,/,organic,mobile,32,1
2025-08-31 23:02:02.745682,S0170115917,/,organic,desktop,8,0
2025-08-31 12:57:26.745682,S0170116843,/product,paid,mobile,30,0
2025-08-31 20:30:18.745682,S0170117832,/product/checkout,direct,desktop,29,1
2025-08-31 18:08:31.745682,S0170118828,/,organic,mobile,31,0
2025-08-31 05:18:02.745682,S0170119735,/,referral,mobile,40,0
2025-08-31 21:56:18.745682,S0170120298,/,direct,desktop,14,0
2025-09-01 03:07:28.745682,S0170121337,/,organic,mobile,101,1
2025-08-31 21:44:14.745682,S0170122586,/,direct,desktop,37,0
2025-08-31 06:47:30.745682,S0170123827,/product,direct,desktop,125,1
2025-08-31 10:34:07.745682,S0170124220,/,organic,desktop,3,0
2025-08-31 23:06:52.745682,S0170125160,/blog/article-1,organic,desktop,35,0
2025-08-31 19:38:05.745682,S0170126160,/contact,organic,tablet,84,0
2025-09-01 03:57:56.745682,S0170127934,/product,referral,mobile,6,1
2025-08-31 10:16:01.745682,S0170128284,/blog/article-1,social,desktop,7,0
2025-08-31 05:59:10.745682,S0170129693,/pricing,direct,desktop,8,0
2025-08-31 15:58:26.745682,S0170130942,/blog/article-1,direct,desktop,19,0
2025-08-31 11:49:11.745682,S0170131730,/,organic,desktop,28,0
2025-08-31 09:47:30.745682,S0170132827,/blog/article-1,paid,desktop,57,0
2025-08-31 06:58:26.745682,S0170133370,/blog/article-2,paid,mobile,24,0
2025-08-31 19:06:37.745682,S0170134441,/blog/article-2,direct,mobile,20,0
2025-09-01 00:04:51.745682,S0170135992,/product/checkout,referral,desktop,8,0
2025-08-31 09:31:45.745682,S0170136768,/product,paid,mobile,37,0
2025-09-01 01:40:35.745682,S0170137611,/product,organic,mobile,109,0
2025-08-31 10:31:54.745682,S0170138630,/product,referral,desktop,249,0
2025-08-31 21:15:50.745682,S0170139519,/contact,direct,mobile,45,0
2025-08-31 07:59:16.745682,S0170140995,/,organic,desktop,24,1
2025-08-31 07:52:47.745682,S0170141570,/product/checkout,social,desktop,15,0
2025-08-31 05:06:27.745682,S0170142574,/blog/article-1,paid,desktop,32,0
2025-08-31 09:19:56.745682,S0170143840,/product,organic,tablet,1,1
2025-08-31 19:57:40.745682,S0170144492,/product,organic,mobile,128,0
2025-08-31 12:18:27.745682,S0170145884,/,organic,desktop,68,0
2025-08-31 15:15:15.745682,S0170146204,/blog/article-2,organic,tablet,103,0
2025-09-01 03:55:35.745682,S0170147168,/product/checkout,direct,desktop,38,0
2025-08-31 07:39:07.745682,S0170148649,/product/checkout,organic,desktop,54,0
2025-09-01 04:25:34.745682,S0170149394,/blog/article-2,organic,desktop,13,0
2025-08-31 16:28:54.745682,S0170150415,/,organic,mobile,74,0
2025-09-01 02:55:31.745682,S0170151369,/,organic,mobile,25,0
2025-08-31 16:34:21.745682,S0170152940,/contact,organic,desktop,53,0
2025-09-01 02:24:34.745682,S0170153682,/product,organic,desktop,39,0
2025-09-01 03:10:49.745682,S0170154864,/product,organic,mobile,113,0
2025-08-31 21:07:00.745682,S0170155119,/product,social,tablet,20,1
2025-08-31 22:08:34.745682,S0170156443,/,social,mobile,70,1
2025-09-01 00:31:50.745682,S0170157420,/,paid,mobile,83,0
2025-08-31 21:51:45.745682,S0170158035,/product,direct,mobile,87,0
2025-08-31 14:29:35.745682,S0170159722,/product,paid,tablet,143,0
2025-08-31 10:17:50.745682,S0170160534,/blog/article-2,organic,desktop,43,0
2025-09-01 04:01:31.745682,S0170161803,/product/checkout,paid,mobile,34,0
2025-08-31 23:50:09.745682,S0170162705,/,referral,mobile,52,0
2025-08-31 19:57:35.745682,S0170163785,/,paid,mobile,33,0
2025-09-01 00:44:58.745682,S0170164704,/blog/article-2,organic,desktop,16,0
2025-08-31 10:44:52.745682,S0170165474,/product/checkout,organic,desktop,192,0
2025-08-31 05:41:31.745682,S0170166738,/,organic,mobile,148,0
2025-09-01 00:46:28.745682,S0170167637,/blog/article-2,organic,mobile,18,0
2025-08-31 06:39:36.745682,S0170168085,/blog/article-1,direct,mobile,13,0
2025-08-31 18:10:52.745682,S0170169309,/blog/article-1,organic,tablet,8,0
2025-08-31 23:23:37.745682,S0170170638,/product,social,mobile,21,0
2025-08-31 15:02:41.745682,S0170171963,/,organic,desktop,56,0
2025-09-01 01:45:36.745682,S0170172528,/product,organic,desktop,228,0
2025-08-31 10:35:34.745682,S0170173726,/blog/article-2,organic,mobile,7,0
2025-08-31 16:23:11.745682,S0170174659,/blog/article-2,organic,mobile,33,1
2025-08-31 20:11:52.745682,S0170175171,/blog/article-2,referral,desktop,31,0
2025-08-31 20:59:51.745682,S0170176621,/blog/article-1,organic,desktop,35,0
2025-09-01 02:08:49.745682,S0170177980,/,referral,mobile,169,0
2025-08-31 07:45:08.745682,S0170178173,/,paid,mobile,31,0
2025-09-01 02:24:40.745682,S0170179440,/blog/article-1,organic,tablet,1,1
2025-08-31 05:57:35.745682,S0170180692,/,direct,desktop,87,0
2025-08-31 11:05:25.745682,S0170181073,/blog/article-2,direct,mobile,46,0
2025-08-31 11:58:12.745682,S0170182355,/blog/article-1,direct,desktop,385,1
2025-08-31 17:57:49.745682,S0170183254,/,social,desktop,25,0
2025-08-31 06:32:19.745682,S0170184892,/blog/article-2,organic,desktop,35,0
2025-08-31 11:24:36.745682,S0170185344,/blog/article-1,direct,desktop,42,0
2025-08-31 12:21:06.745682,S0170186214,/,organic,mobile,6,0
2025-08-31 07:33:10.745682,S0170187474,/,paid,mobile,42,0
2025-09-01 03:28:36.745682,S0170188784,/,organic,desktop,113,0
2025-08-31 09:31:54.745682,S0170189066,/product,paid,mobile,96,0
2025-08-31 06:34:57.745682,S0170190689,/blog/article-1,direct,mobile,107,0
2025-08-31 21:08:25.745682,S0170191200,/,organic,desktop,272,0
2025-09-01 02:02:15.745682,S0170192171,/,referral,mobile,13,0
2025-09-01 01:19:58.745682,S0170193311,/blog/article-2,organic,mobile,10,0
2025-08-31 05:36:50.745682,S0170194545,/blog/article-1,organic,mobile,61,1
2025-08-31 10:46:46.745682,S0170195393,/product,direct,mobile,70,0
2025-08-31 16:03:08.745682,S0170196739,/,paid,tablet,62,0
2025-08-31 21:25:49.745682,S0170197522,/product,organic,desktop,101,1
2025-08-31 13:21:15.745682,S0170198216,/product/checkout,organic,mobile,69,0
2025-08-31 11:17:12.745682,S0170199605,/product/checkout,organic,tablet,20,0
2025-09-01 04:01:20.745682,S0170200825,/,organic,desktop,10,0
2025-08-31 12:08:52.745682,S0170201059,/product,direct,mobile,102,0
2025-08-31 18:51:18.745682,S0170202987,/blog/article-1,paid,desktop,46,0
2025-08-31 11:40:41.745682,S0170203509,/,organic,desktop,21,0
2025-08-31 14:56:37.745682,S0170204889,/contact,direct,desktop,9,0
2025-08-31 21:30:10.745682,S0170205985,/blog/article-2,paid,mobile,30,1
2025-08-31 11:32:14.745682,S0170206627,/,organic,mobile,150,0
2025-09-01 04:18:19.745682,S0170207675,/product,organic,mobile,166,0
2025-08-31 10:09:32.745682,S0170208808,/product,organic,desktop,75,0
2025-08-31 18:19:57.745682,S0170209410,/blog/article-2,referral,desktop,1,1
2025-09-01 02:20:34.745682,S0170210964,/blog/article-2,social,mobile,9,0
2025-09-01 02:58:28.745682,S0170211075,/product,referral,desktop,9,0
2025-08-31 14:22:22.745682,S0170212161,/,organic,tablet,24,0
2025-08-31 23:51:15.745682,S0170213303,/,direct,mobile,60,1
2025-08-31 22:10:30.745682,S0170214525,/,direct,desktop,2,0
2025-08-31 06:00:05.745682,S0170215580,/,organic,desktop,6,0
2025-08-31 09:15:16.745682,S0170216778,/product,direct,desktop,4,0
2025-08-31 12:02:37.745682,S0170217333,/blog/article-2,organic,desktop,45,0
2025-08-31 07:29:39.745682,S0170218068,/,organic,mobile,23,0
2025-08-31 13:48:55.745682,S0170219950,/,paid,desktop,33,0
2025-08-31 17:09:29.745682,S0170220283,/contact,organic,tablet,36,0
2025-08-31 13:17:16.745682,S0170221575,/,referral,desktop,191,0
2025-08-31 18:01:56.745682,S0170222367,/product,direct,desktop,253,1
2025-08-31 15:34:50.745682,S0170223394,/,direct,mobile,8,0
2025-08-31 22:42:55.745682,S0170224955,/product,organic,desktop,206,1
2025-08-31 14:44:39.745682,S0170225987,/product,organic,desktop,11,0
2025-08-31 08:00:44.745682,S0170226761,/blog/article-2,organic,mobile,97,0
2025-08-31 10:26:32.745682,S0170227543,/product,direct,mobile,11,0
